conference,session,center_time_sec,rel_sec,sent_time_sec,speaker,text
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,0.0,624.2492307692308,Niki Parenteau,It looks like we're all here.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,1.4013374125873952,625.6505681818182,Niki Parenteau,"Um, are there any other kind of origins of life chemists within the group, um, that have thought about kind of this universal composition of life, you know, from the perspective of like a redfield ratio."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,2.3261538461537157,626.5753846153846,Niki Parenteau,"Well, thanks for joining."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,3.657504982064552,627.9067357512954,Rika Anderson,"I like that idea, although isn't it that one person's toxin is another person's food, right?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,6.386590126291594,630.6358208955224,Stilianos Louca,"I mean they're going to be underground, so maybe there's no methods available right now."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,6.932116381028209,631.1813471502591,Rika Anderson,So it's it's hard to even say what's toxic for for some organisms.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,8.236666666666565,632.4858974358974,Niki Parenteau,Are they very similar throughout our galaxy or are all these different different planetary bodies receiving that same those same um types or characterization character of building blocks.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,8.486153846153798,632.7353846153846,Niki Parenteau,"Um, my name is Nikki Parenteau and I already gave an introduction earlier, but I'll be the facilitator for this group."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,9.025380629732922,633.2746113989638,Rika Anderson,I like what you're thinking though.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,11.904550029409847,636.1537807986407,Rika Anderson,"Um, and how would that have affected the amount of primary productivity going on in early Earth as a bioinformatician, I'm thinking of course, how can I look at the data that we have now to try to recreate what were the limiting nutrients um at different periods in Earth history."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,12.0927887747431,636.342019543974,Erik Sperling,"Uh and I think in our field we've just really focused on the on the oxygen one, it's been kind of the holy grail of precambrian geology for so long and we we haven't really focused on on these other things that are critically important for organisms."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,12.250769230769151,636.5,Stilianos Louca,But it's just a question I'm throwing out there.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,14.250769230769151,638.5,Solange Duhamel,"I'm sorry, what is the title of our document in the Google Doc?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,15.080314685314534,639.3295454545454,Niki Parenteau,"How about um, Solange, I noticed that you are, you're a biogeochemist, is that correct and you work in marine systems?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,15.712307692307604,639.9615384615385,Stilianos Louca,One thing one modern example is heterosis in cyano.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,16.540540560988006,640.7897713302189,Jay Forsythe(he/him),"Yeah, um, I mean I I can't really speak too much about like like outside of our solar system."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,17.753206273823594,642.0024370430544,Niki Parenteau,"Yeah, I can just kind of help address that, move it along."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,17.96816053511691,642.2173913043478,Niki Parenteau,"Um, Jeff put a link uh in the chat window."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,624.2492307692308,18.523076923076815,642.7723076923077,Niki Parenteau,"And our first task is to, um, find a volunteer, somebody who'd like to be the reporter/um recorder for the session."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,-19.64459788789611,700.9017059301381,Niki Parenteau,"But what you can do instead is go to areas where ancient rocks are exposed, um recently exposed."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,-18.830394727125167,701.715909090909,Jeffrey Marlow,"Um, one is this yeah, the idea of like um, ratios of elements, how universal those could be."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,-18.5615484701118,701.9847553479224,Jay Forsythe(he/him),"But there are different structural isomers of amino acids and in some amino acids, you know, like like ones that have longer carbon chains are like much way more upregulated than others, right?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,-17.01794973781284,703.5283540802213,Niki Parenteau,"So you first have to characterize the habitability and and think about it in a more in a broader sense and then, you know, focus a little bit more on on life detection."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,-12.745798767529095,707.8005050505051,Jeffrey Marlow,Interesting links between analog environments and experimentation.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,-12.083671811535396,708.4626320064988,Niki Parenteau,"So you can look at meter um craters, you know, impacts, things where things have um areas where things have been excavated."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,-11.6675159392463,708.8787878787879,Niki Parenteau,"So I'll let you go ahead and get that set up and while uh Jeff is doing that, why don't we go ahead and go around the room and and do another brief introduction."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,-11.609927607799024,708.9363762102352,Niki Parenteau,Um
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,-9.51095028268071,711.0353535353535,Jeffrey Marlow,That's number one.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,-6.700509425510745,713.8457943925234,Smadar Naoz,"about temperature, I wonder if we if we're also, I mean, there are other contributions for temperature apart from how close a planet is to a star, right?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,-6.1454102355809255,714.4008935824533,Niki Parenteau,"Um, so it's it is a possibility to look for that."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,-4.081026040256347,716.4652777777778,Jeffrey Marlow,"Number two, um, are perhaps uh, over focus on oxygen in the past, um, and maybe looking at different elements or nutrients."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,-4.042738536499883,716.5035652815343,Jay Forsythe(he/him),"Um, the for example like Murchison one of the reasons why that caught so much attention one one it was like really the first study but also a lot of the like alpha amino acids that we use in our proteins um are pretty upregulated in that one relative to some of the other structural isomers."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,-1.6675159392463,718.8787878787879,Niki Parenteau,"And um, as Richard said, we'll kind of keep it brief, but it'd be helpful to know, you know, who you are, your name, where you work and and kind of your specialty areas."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,0.0,720.5463038180342,Niki Parenteau,"Um, but again, it might be difficult uh to put it in the in the framework that Vicky was talking about assessing false positives."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,0.0772683522669694,720.6235721703011,Smadar Naoz,So we can have um tidal effects that will contribute to this.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,0.1215662180669596,720.6678700361011,Noah Planavsky,You have actual empirical records of it and then you you have of course record in in life itself of of what would be limiting the scope of the of the biosphere.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,0.4478822284775106,720.9941860465117,Solange Duhamel,"So I think thinking of both the microbes, their processes but also their environments, everything is tied together which is also a difficulty because uh part of it is can you mimic that in the lab and uh how can how much can you simplify without losing important components that would uh artificially drive your results towards uh the wrong answer."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,3.698014363783954,724.2443181818181,Jeffrey Marlow,"Um, this idea of meteorites as net positive or net negative impacts in general."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,5.9536961819658245,726.5,Niki Parenteau,So anybody else want to jump in on that?
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,7.446319737412068,727.9926235554462,Jay Forsythe(he/him),"But there are other there are other meteorites where it's like the complete opposite, right?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,7.805201893284675,728.3515057113189,Smadar Naoz,"So that puts into play exomoons, for example, if there is a moon very near uh you know, orbiting a a giant planet that can be very near a giant planet and can be an interesting thing."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,10.690059818329471,731.2363636363636,Morgan Raven,"Along those lines, one random thought that's come up a lot for me this morning and thinking about these sort of deep time limiting nutrients is just how universal even their identity would be."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,12.38795223732916,732.9342560553633,Stilianos Louca,"Well, I can start, I guess."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,13.518090121359704,734.0643939393939,Jeffrey Marlow,"Uh, and then maybe I think we've come back to this a couple times of like structure, compartmentalization, um, if it's necessary, if it's diagnostic um, in terms of complexity."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,14.709667106161078,735.2559709241953,Smadar Naoz,Um and also the environment itself.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,15.502139088540162,736.0484429065743,Stilianos Louca,"Um, I'm Stilianos Louca, uh short you can just call me Stilian."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,15.80895933986062,736.3552631578948,Niki Parenteau,question?
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,16.685562422437897,737.2318662404721,Jay Forsythe(he/him),"And so they the like the history of those in terms of their kind of weathering and and things like like melting cycles, things like that is really plays a huge role in the content, the organic content that we detect."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,16.838311566581183,737.3846153846154,Niki Parenteau,So how are we doing?
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,17.308959339860507,737.8552631578947,Niki Parenteau,"Oh sorry, go ahead, go ahead."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,17.838311566581183,738.3846153846154,Niki Parenteau,Do we need another minute or so?
2021_06_10_SLU_S1,2021_06_10_SLU_S1,720.5463038180342,18.789336320374105,739.3356401384083,Stilianos Louca,I'm at the University of Oregon.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,-17.97708194864981,700.9017059301381,Niki Parenteau,"But what you can do instead is go to areas where ancient rocks are exposed, um recently exposed."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,-17.162878787878867,701.715909090909,Jeffrey Marlow,"Um, one is this yeah, the idea of like um, ratios of elements, how universal those could be."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,-16.894032530865502,701.9847553479224,Jay Forsythe(he/him),"But there are different structural isomers of amino acids and in some amino acids, you know, like like ones that have longer carbon chains are like much way more upregulated than others, right?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,-15.350433798566542,703.5283540802213,Niki Parenteau,"So you first have to characterize the habitability and and think about it in a more in a broader sense and then, you know, focus a little bit more on on life detection."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,-11.078282828282797,707.8005050505051,Jeffrey Marlow,Interesting links between analog environments and experimentation.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,-10.416155872289096,708.4626320064988,Niki Parenteau,"So you can look at meter um craters, you know, impacts, things where things have um areas where things have been excavated."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,-10.0,708.8787878787879,Niki Parenteau,"So I'll let you go ahead and get that set up and while uh Jeff is doing that, why don't we go ahead and go around the room and and do another brief introduction."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,-9.942411668552722,708.9363762102352,Niki Parenteau,Um
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,-7.84343434343441,711.0353535353535,Jeffrey Marlow,That's number one.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,-5.032993486264445,713.8457943925234,Smadar Naoz,"about temperature, I wonder if we if we're also, I mean, there are other contributions for temperature apart from how close a planet is to a star, right?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,-4.477894296334625,714.4008935824533,Niki Parenteau,"Um, so it's it is a possibility to look for that."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,-2.413510101010047,716.4652777777778,Jeffrey Marlow,"Number two, um, are perhaps uh, over focus on oxygen in the past, um, and maybe looking at different elements or nutrients."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,-2.3752225972535825,716.5035652815343,Jay Forsythe(he/him),"Um, the for example like Murchison one of the reasons why that caught so much attention one one it was like really the first study but also a lot of the like alpha amino acids that we use in our proteins um are pretty upregulated in that one relative to some of the other structural isomers."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,0.0,718.8787878787879,Niki Parenteau,"And um, as Richard said, we'll kind of keep it brief, but it'd be helpful to know, you know, who you are, your name, where you work and and kind of your specialty areas."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,1.6675159392463,720.5463038180342,Niki Parenteau,"Um, but again, it might be difficult uh to put it in the in the framework that Vicky was talking about assessing false positives."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,1.7447842915132696,720.6235721703011,Smadar Naoz,So we can have um tidal effects that will contribute to this.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,1.7890821573132598,720.6678700361011,Noah Planavsky,You have actual empirical records of it and then you you have of course record in in life itself of of what would be limiting the scope of the of the biosphere.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,2.1153981677238107,720.9941860465117,Solange Duhamel,"So I think thinking of both the microbes, their processes but also their environments, everything is tied together which is also a difficulty because uh part of it is can you mimic that in the lab and uh how can how much can you simplify without losing important components that would uh artificially drive your results towards uh the wrong answer."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,5.365530303030255,724.2443181818181,Jeffrey Marlow,"Um, this idea of meteorites as net positive or net negative impacts in general."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,7.621212121212125,726.5,Niki Parenteau,So anybody else want to jump in on that?
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,9.113835676658368,727.9926235554462,Jay Forsythe(he/him),"But there are other there are other meteorites where it's like the complete opposite, right?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,9.472717832530977,728.3515057113189,Smadar Naoz,"So that puts into play exomoons, for example, if there is a moon very near uh you know, orbiting a a giant planet that can be very near a giant planet and can be an interesting thing."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,12.357575757575772,731.2363636363636,Morgan Raven,"Along those lines, one random thought that's come up a lot for me this morning and thinking about these sort of deep time limiting nutrients is just how universal even their identity would be."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,14.05546817657546,732.9342560553633,Stilianos Louca,"Well, I can start, I guess."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,15.185606060606004,734.0643939393939,Jeffrey Marlow,"Uh, and then maybe I think we've come back to this a couple times of like structure, compartmentalization, um, if it's necessary, if it's diagnostic um, in terms of complexity."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,16.377183045407378,735.2559709241953,Smadar Naoz,Um and also the environment itself.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,17.16965502778646,736.0484429065743,Stilianos Louca,"Um, I'm Stilianos Louca, uh short you can just call me Stilian."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,17.47647527910692,736.3552631578948,Niki Parenteau,question?
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,18.353078361684197,737.2318662404721,Jay Forsythe(he/him),"And so they the like the history of those in terms of their kind of weathering and and things like like melting cycles, things like that is really plays a huge role in the content, the organic content that we detect."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,18.505827505827483,737.3846153846154,Niki Parenteau,So how are we doing?
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,18.976475279106808,737.8552631578947,Niki Parenteau,"Oh sorry, go ahead, go ahead."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,718.8787878787879,19.505827505827483,738.3846153846154,Niki Parenteau,Do we need another minute or so?
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,-11.04904646755108,615.5263381478335,Rika Anderson,eukaryotes and so on.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,-9.076877152697987,617.4985074626866,Stilianos Louca,"whether if there was life on a planet, how likely would it have been to create such deposits?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,-8.427236467236412,618.1481481481482,Morgan Raven,"that might not be a cell or a nucleus, but some sort of compartment."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,-6.075384615384564,620.5,Solange Duhamel,Hello.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,-5.7903683287395324,620.785016286645,Erik Sperling,"to to forest fires, the fire triangle and oxygen um fuel and temperature being the important things uh in controlling large uh kind of habitability."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,-5.589487179487151,620.9858974358974,Niki Parenteau,"are you familiar with like different um astrochemistry studies, you know, like how to kind of poke at that like how universal are these compounds that are that are synthesized on different parent bodies?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,-5.075384615384564,621.5,Niki Parenteau,"Hi, welcome."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,-3.981077053787203,622.5943075615974,Rika Anderson,"Um, and so one thing I've been thinking of about ever since Vicky and um Tim's talk this morning was, you know, can we try to get a better handle on the nutrient availability through Earth's history, how would that have affected the evolution of life over time?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,-3.427236467236412,623.1481481481482,Morgan Raven,Maybe there's a chemical argument there.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,-2.44105625717566,624.1343283582089,Stilianos Louca,"And then also is the question and maybe that's impossible right now, could we then also have a way to look for the existence of such deposits underground?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,-2.3261538461537157,624.2492307692308,Niki Parenteau,It looks like we're all here.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,-0.9248164335663204,625.6505681818182,Niki Parenteau,"Um, are there any other kind of origins of life chemists within the group, um, that have thought about kind of this universal composition of life, you know, from the perspective of like a redfield ratio."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,0.0,626.5753846153846,Niki Parenteau,"Well, thanks for joining."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,1.331351135910836,627.9067357512954,Rika Anderson,"I like that idea, although isn't it that one person's toxin is another person's food, right?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,4.060436280137878,630.6358208955224,Stilianos Louca,"I mean they're going to be underground, so maybe there's no methods available right now."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,4.605962534874493,631.1813471502591,Rika Anderson,So it's it's hard to even say what's toxic for for some organisms.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,5.910512820512849,632.4858974358974,Niki Parenteau,Are they very similar throughout our galaxy or are all these different different planetary bodies receiving that same those same um types or characterization character of building blocks.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,6.160000000000082,632.7353846153846,Niki Parenteau,"Um, my name is Nikki Parenteau and I already gave an introduction earlier, but I'll be the facilitator for this group."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,6.699226783579206,633.2746113989638,Rika Anderson,I like what you're thinking though.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,9.578396183256132,636.1537807986407,Rika Anderson,"Um, and how would that have affected the amount of primary productivity going on in early Earth as a bioinformatician, I'm thinking of course, how can I look at the data that we have now to try to recreate what were the limiting nutrients um at different periods in Earth history."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,9.766634928589385,636.342019543974,Erik Sperling,"Uh and I think in our field we've just really focused on the on the oxygen one, it's been kind of the holy grail of precambrian geology for so long and we we haven't really focused on on these other things that are critically important for organisms."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,9.924615384615436,636.5,Stilianos Louca,But it's just a question I'm throwing out there.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,11.924615384615436,638.5,Solange Duhamel,"I'm sorry, what is the title of our document in the Google Doc?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,12.754160839160818,639.3295454545454,Niki Parenteau,"How about um, Solange, I noticed that you are, you're a biogeochemist, is that correct and you work in marine systems?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,13.386153846153888,639.9615384615385,Stilianos Louca,One thing one modern example is heterosis in cyano.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,14.21438671483429,640.7897713302189,Jay Forsythe(he/him),"Yeah, um, I mean I I can't really speak too much about like like outside of our solar system."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,15.427052427669878,642.0024370430544,Niki Parenteau,"Yeah, I can just kind of help address that, move it along."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,15.642006688963193,642.2173913043478,Niki Parenteau,"Um, Jeff put a link uh in the chat window."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,16.1969230769231,642.7723076923077,Niki Parenteau,"And our first task is to, um, find a volunteer, somebody who'd like to be the reporter/um recorder for the session."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,19.103592657342688,645.6789772727273,Niki Parenteau,And so you've thought Go ahead.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,19.22397609275413,645.7993607081387,Jay Forsythe(he/him),I'm I'm not as familiar with a lot of that a lot of those kind of studies.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,626.5753846153846,19.642006688963303,646.2173913043479,Niki Parenteau,"So if you want to open up the chat window, you can click on that, it'll take you directly there."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-19.40812948145708,622.5943075615974,Rika Anderson,"Um, and so one thing I've been thinking of about ever since Vicky and um Tim's talk this morning was, you know, can we try to get a better handle on the nutrient availability through Earth's history, how would that have affected the evolution of life over time?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-18.85428889490629,623.1481481481482,Morgan Raven,Maybe there's a chemical argument there.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-17.868108684845538,624.1343283582089,Stilianos Louca,"And then also is the question and maybe that's impossible right now, could we then also have a way to look for the existence of such deposits underground?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-17.753206273823594,624.2492307692308,Niki Parenteau,It looks like we're all here.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-16.3518688612362,625.6505681818182,Niki Parenteau,"Um, are there any other kind of origins of life chemists within the group, um, that have thought about kind of this universal composition of life, you know, from the perspective of like a redfield ratio."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-15.427052427669878,626.5753846153846,Niki Parenteau,"Well, thanks for joining."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-14.095701291759042,627.9067357512954,Rika Anderson,"I like that idea, although isn't it that one person's toxin is another person's food, right?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-11.366616147532,630.6358208955224,Stilianos Louca,"I mean they're going to be underground, so maybe there's no methods available right now."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-10.821089892795383,631.1813471502591,Rika Anderson,So it's it's hard to even say what's toxic for for some organisms.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-9.516539607157029,632.4858974358974,Niki Parenteau,Are they very similar throughout our galaxy or are all these different different planetary bodies receiving that same those same um types or characterization character of building blocks.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-9.267052427669796,632.7353846153846,Niki Parenteau,"Um, my name is Nikki Parenteau and I already gave an introduction earlier, but I'll be the facilitator for this group."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-8.727825644090672,633.2746113989638,Rika Anderson,I like what you're thinking though.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-5.848656244413746,636.1537807986407,Rika Anderson,"Um, and how would that have affected the amount of primary productivity going on in early Earth as a bioinformatician, I'm thinking of course, how can I look at the data that we have now to try to recreate what were the limiting nutrients um at different periods in Earth history."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-5.660417499080495,636.342019543974,Erik Sperling,"Uh and I think in our field we've just really focused on the on the oxygen one, it's been kind of the holy grail of precambrian geology for so long and we we haven't really focused on on these other things that are critically important for organisms."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-5.502437043054442,636.5,Stilianos Louca,But it's just a question I'm throwing out there.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-3.5024370430544423,638.5,Solange Duhamel,"I'm sorry, what is the title of our document in the Google Doc?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-2.67289158850906,639.3295454545454,Niki Parenteau,"How about um, Solange, I noticed that you are, you're a biogeochemist, is that correct and you work in marine systems?"
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-2.0408985815159895,639.9615384615385,Stilianos Louca,One thing one modern example is heterosis in cyano.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,-1.212665712835587,640.7897713302189,Jay Forsythe(he/him),"Yeah, um, I mean I I can't really speak too much about like like outside of our solar system."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,0.0,642.0024370430544,Niki Parenteau,"Yeah, I can just kind of help address that, move it along."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,0.2149542612933146,642.2173913043478,Niki Parenteau,"Um, Jeff put a link uh in the chat window."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,0.769870649253221,642.7723076923077,Niki Parenteau,"And our first task is to, um, find a volunteer, somebody who'd like to be the reporter/um recorder for the session."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,3.67654022967281,645.6789772727273,Niki Parenteau,And so you've thought Go ahead.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,3.7969236650842504,645.7993607081387,Jay Forsythe(he/him),I'm I'm not as familiar with a lot of that a lot of those kind of studies.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,4.214954261293428,646.2173913043479,Niki Parenteau,"So if you want to open up the chat window, you can click on that, it'll take you directly there."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,5.036024495407105,647.0384615384615,Stilianos Louca,"Uh, you're right that the the oxygen is is it would be uh, you know, it's a toxin in the sense that it it prevents nitrogen fixation."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,5.329763466716145,647.3322005097706,Rika Anderson,We can look at modern microbial um communities and get a sense of what limiting nutrients are based on pan genomes um and looking at what the gene content looks like.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,6.559707554833494,648.5621445978879,Niki Parenteau,"Um, so rather than oil, you can also think about kerogen, um, which is a more solid form of a carbon it's it's a very complex thing."
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,7.004077614926018,649.0065146579805,Erik Sperling,And so um I don't know how to how to put them into to detection elsewhere.
2021_06_10_SLU_S1,2021_06_10_SLU_S1,642.0024370430544,7.360639880022518,649.363076923077,Niki Parenteau,Do we have anybody who's open to that?
