event_id,center_global_sec,lenses,ts,speaker,transcript,annotations,has_decision,has_explanation,has_new_idea
2,913.0,"Blocks,Clauses,Sentence",895.0,Luke Mortensen,"Yeah, I mean, you know, I think that um Sishan has some good insight on this too, but like I think like basically that's going to be there's going to be other ways to I think improve your ability to get those photon to create the excitation and to harvest photons.","{'expand on existing idea': 'Luke is building on the previous discussion about the limitations of light sheet microscopy and ways to improve deep tissue imaging, suggesting there are other ways to improve the ability to get photons to create excitation and harvest photons.', 'acknowledge contribution': ""Luke acknowledges Sishan's good insight on the topic of improving deep tissue imaging, recognizing their contribution to the discussion.""}",False,False,False
2,913.0,"Blocks,Clauses,Sentence",895.0,Brad Smith,"Um, if you want to just generate a word document or something and all we need is four bullet points at at the end, we'll work on that a little bit more.","{'assign task': 'Brad Smith is assigning the task of generating a word document with four bullet points to Aniruddha Ray, who volunteered to be the reporter.'}",False,False,False
2,913.0,"Blocks,Clauses,Sentence",898.0,Brad Smith,"Uh, can photoacoustic image save the day? I I don't know. maybe shouldn't use that phrase, but it's photoacoustic imaging has promise, I don't know, has has promise and challenges. I don't know um.","{'present new idea': {'Explanation': 'Brad Smith introduces the idea of photoacoustic imaging potentially solving the deep tissue imaging problem, which is a new direction in the conversation.'}, 'express enthusiasm': {'Explanation': 'Brad Smith expresses enthusiasm for photoacoustic imaging by asking if it can ""save the day"", but then immediately retracts the enthusiasm by saying ""I don\'t know"" and questioning the phrase.'}}",False,False,True
2,913.0,"Blocks,Clauses,Sentence",900.0,Yevgenia Kozorovitskiy,"Voltage sensor imaging is super important for neuroscience because despite the dominance of really heavily engineered GFP based calcium sensors, we know that calcium reporting of neural activity is really limited. Uh, it's got really slow temporal kinetics, which helped us at first because we didn't have a good imaging methods to go faster.","{'provide supporting evidence': 'Genia supports the importance of voltage sensor imaging by stating that calcium reporting of neural activity is limited due to its slow temporal kinetics, which was previously discussed in the context of genetic reporters.', 'explain or define term or concept': 'Genia explains why voltage sensor imaging is important for neuroscience, providing context for its use and limitations compared to calcium sensors.'}",False,True,False
2,913.0,"Blocks,Clauses,Sentence",904.0,Brad Smith,Yeah.,"{'acknowledge contribution': 'Brad Smith says ""Yeah"" in response to Luke\'s suggestion of using photoacoustic imaging to identify a region of interest and then using a fluorescent tag associated with it, acknowledging Luke\'s contribution but not necessarily agreeing or expanding on it.'}",False,False,False
2,913.0,"Blocks,Clauses,Sentence",905.0,Brad Smith,"I mean, I understand that problem in sort of in a clinical circumstance that you see a large piece of tissue and then you go in and then you try to do it almost cellular level microscopy.","{'explain or define term or concept': 'Brad is explaining the problem of needing to bridge the gap between large-scale tissue imaging and high-resolution cellular microscopy in a clinical setting, which is relevant to the discussion on deep tissue imaging modalities.', 'present new idea': 'Brad is presenting a new idea of bridging the gap between large-scale tissue imaging and high-resolution cellular microscopy in a clinical setting.'}",False,True,True
2,913.0,"Blocks,Clauses,Sentence",911.0,Brad Smith,"What are the challenges, Carolyn?","{'encourage particpatioin': 'Brad Smith is directly asking Carolyn for her input on the challenges of photoacoustic imaging, encouraging her to participate in the discussion.'}",False,False,False
2,913.0,"Blocks,Clauses,Sentence",911.0,Brad Smith,Adding then deep tissue on top of that seems a really difficult problem. Um.,"{'express frustration': 'Brad expresses that adding deep tissue imaging to the problem of imaging a large piece of tissue and then doing cellular level microscopy seems like a difficult problem, indicating frustration.'}",False,False,False
2,913.0,"Blocks,Clauses,Sentence",913.0,Carolyn Bayer,"Well, spatial resolution, right? So we're obviously not in the same domain as far as spatial resolution. So um, and then when you start thinking about how to improve spatial resolution, then sensitivity becomes a problem, you know, as you're imaging smaller and smaller objects.","[{'explain or define term or concept': 'Carolyn is explaining the limitations of photoacoustic imaging, specifically spatial resolution, which is relevant because Brad asked about the challenges of photoacoustic imaging.'}, {'provide supporting evidence': 'Carolyn provides supporting evidence by stating that improving spatial resolution leads to sensitivity problems, which is a challenge in photoacoustic imaging.'}]",False,True,False
2,913.0,"Blocks,Clauses,Sentence",916.0,Brad Smith,Uh see Shim.,"{'encourage particpatioin': 'Brad Smith is inviting Shim to speak next and share their modality, continuing the round of introductions.'}",False,False,False
2,913.0,"Blocks,Clauses,Sentence",917.0,Sixian You,"Hi everyone. My name is Sishan Yo. Uh, I recently started in electric engineering department at MIT. My background is in optics and microscopy. Uh, so, uh, we are very much troubled by deep tissue imaging because uh, we're we're blessed with this submicro resolution but we can rarely go deeper than millimeter uh depth. So what my lab does, uh, we want to tackle this issue and also a lot of other like imaging speed or contrast issue from three aspects. The first aspect is uh, um multiphoton imaging.","{'explain or define term or concept': 'The speaker is introducing themself and their background in optics and microscopy, providing context for their subsequent statements about deep tissue imaging.', 'present new idea': 'The speaker introduces the idea that their lab wants to tackle the deep tissue imaging issue, along with imaging speed and contrast issues, from three aspects, which is a new approach being presented.', 'expand on existing idea': 'The speaker mentions multiphoton imaging as the first aspect of their approach to tackle deep tissue imaging, building upon the previously mentioned problem of deep tissue imaging.'}",False,True,True
2,913.0,"Blocks,Clauses,Sentence",919.0,Brad Smith,Maybe we we'll we'll put a pin in that one as well.,"{'propose decision': ""Brad suggests to 'put a pin' in the current topic, which means to postpone the discussion, so the code applies.""}",True,False,False
2,913.0,"Blocks,Clauses,Sentence",926.0,Carolyn Bayer,"Just just to throw an idea out there not to talk about photoacoustics again, but people have tried to take temporal characteristics, right?","{'present new idea': ""Carolyn is introducing a new idea related to temporal characteristics, which hasn't been discussed in the immediate context, to address the problem of deep tissue imaging.""}",False,False,True
2,913.0,"Blocks,Clauses,Sentence",926.0,Carolyn Bayer,Yeah.,"[{'express agreement': ""Carolyn simply agrees with Brad's previous statement, indicating alignment in the conversation.""}]",False,False,False
2,913.0,"Blocks,Clauses,Sentence",927.0,Brad Smith,I think a couple of you are experts at at like fibers or wave guides or things that actually send the light in. Do you want to?,"{'encourage particpatioin': 'Brad Smith is encouraging someone to contribute to the discussion by asking if they want to talk about fibers or waveguides for sending light in, following a discussion about imaging modalities and deep tissue imaging.'}",False,False,False
2,913.0,"Blocks,Clauses,Sentence",929.0,Yevgenia Kozorovitskiy,"Uh, but it's slow, you know, it misses neuronal action potentials. It doesn't report hyperpolarization very well unless on a really slow time scale. Uh, it doesn't tell you very much about, you know, not nothing about sub threshold events, which is","{'provide supporting evidence': 'Genia is providing evidence to support the point that current calcium reporters are limited by explaining that they have slow temporal kinetics and miss neuronal action potentials, building on the discussion about genetic reporters and their limitations for voltage sensing.', 'expand on existing idea': 'Genia expands on the limitations of calcium reporters, which was brought up by Brad and Sixian, by detailing specific issues like slow temporal kinetics and inability to report hyperpolarization well.'}",False,False,False
2,913.0,"Blocks,Clauses,Sentence",932.0,Carolyn Bayer,"Where you have something that's blinking, um, and use that to improve resolution, right? So you can.","{'expand on existing idea': 'Carolyn is expanding on the idea of integrative techniques for wide field screening of tissue, by suggesting the use of temporal characteristics to improve resolution, building upon the previous discussion about identifying regions of interest for high magnification imaging.'}",False,False,False
2,913.0,"Blocks,Clauses,Sentence",935.0,Barbara Smith,"So what do we do in my lab? We're using um we're using actually clinically and clinical and research tools um to translate light and sound. And so we use electrodes as our wave guides to um to send light down, uh target a molecule of interest in the in the deep tissue um that uh might have a some genetic marker. And then um we we can get both sound wave and light wave back up the electrode.","{'explain or define term or concept': ""The speaker is explaining their lab's approach to translating light and sound using electrodes as waveguides, which clarifies their methodology for the group."", 'expand on existing idea': ""The speaker is expanding on the discussion of deep tissue imaging modalities by describing their lab's specific techniques using electrodes to deliver light and sound, building upon the previous discussion of photoacoustics and other methods.""}",False,True,False
2,913.0,"Blocks,Clauses,Sentence",935.0,Aniruddha Ray,"Right and and depth is, sorry, go ahead.","[{'encourage particpatioin': 'Aniruddha Ray says ""go ahead"" to encourage the other speaker to continue their thought, after Carolyn Bayer started to speak about the challenges of photoacoustic imaging.'}]",False,False,False
2,913.0,"Blocks,Clauses,Sentence",936.0,Brad Smith,"Yeah, no it's incredibly. The timer started going. Yes, it is very hard to talk with a clock in front of you, isn't it? It's a thing. It's a Well, thank you very much to everybody. It's uh these sessions are always a little draining when everyone's staring at each other and trying to overcome that flight or fight.","[{'express enthusiasm': 'Brad expresses enthusiasm by saying ""Yeah, no it\'s incredibly"" to the previous speaker\'s explanation.'}, {'express humor': 'Brad expresses humor by saying ""Yes, it is very hard to talk with a clock in front of you, isn\'t it?"".'}]",False,False,False
3,918.0,"Blocks,Clauses,Sentence",895.0,Brad Smith,"Okay, so we're still sort of uh talking about beyond light sheet um is is light sheet just to finish that sort of is light sheet going to really change biomedical science?","[{'ask clarifying question': 'Brad is asking whether light sheet microscopy will significantly impact biomedical science, following a discussion about its current limitations and potential for improvement.'}]",False,False,False
3,918.0,"Blocks,Clauses,Sentence",895.0,Luke Mortensen,"And um I think there's more opportunity because it's not it's not just reconstructing the PSF where you just have enough of a power density, you're also the pulse duration is becomes very important as well.","{'expand on existing idea': 'Luke is expanding on the previous discussion about multiphoton imaging and how to improve deep tissue imaging, adding that pulse duration is also important, not just power density and PSF reconstruction.'}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",895.0,Carolyn Bayer,So it's primarily pre clinical right now.,"{'explain or define term or concept': ""Carolyn is clarifying that her work with photoacoustic imaging and preeclampsia is currently in the pre-clinical stage, meaning it's in the research phase before human trials.""}",False,True,False
3,918.0,"Blocks,Clauses,Sentence",895.0,Carolyn Bayer,Um but we're working on strategies to transition to clinical.,{'expand on existing idea': 'Carolyn is expanding on her previous statement about working on photoacoustic imaging for preeclampsia by adding that they are working on strategies to transition to clinical applications.'},False,False,False
3,918.0,"Blocks,Clauses,Sentence",895.0,Brad Smith,Okay.,"{'acknowledge contribution': ""Brad Smith acknowledges Carolyn Bayer's introduction of her modality and problem, but does not agree or expand on it.""}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",895.0,Aniruddha Ray,"Uh sure, I can do it.","{'assign task': 'Aniruddha Ray volunteers to take on the task of being the reporter, after Brad Smith asked for a volunteer.'}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",895.0,Brad Smith,Uh congratulations.,"{'acknowledge contribution': ""Brad Smith acknowledges Aniruddha Ray's willingness to be the reporter.""}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",895.0,Aniruddha Ray,But I'm in four and also in seven though.,"{'acknowledge contribution': 'Aniruddha acknowledges that he is in groups four and seven, which were previously assigned by Brad.', 'express agreement': 'Aniruddha acknowledges that he is in groups four and seven, which implies agreement with the group assignments.'}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",895.0,Aniruddha Ray,So it's a bit rigged.,"{'express humor': 'Aniruddha Ray makes a humorous comment about being assigned the reporter role, implying the selection process was unfair because he is in breakout rooms four and seven.'}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",895.0,Brad Smith,"So um,",{'None': 'This utterance does not contain any content that can be mapped to the provided codes.'},False,False,False
3,918.0,"Blocks,Clauses,Sentence",895.0,Sixian You,"I'm definitely further than light sheet. But uh,","{'express agreement': 'Sixian agrees with the previous statement that multiphoton imaging can go deeper than light sheet.', 'expand on existing idea': 'Sixian is building on the discussion about the depth capabilities of different imaging techniques, specifically comparing multiphoton imaging to light sheet.'}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",895.0,Luke Mortensen,"Yeah, I mean, you know, I think that um Sishan has some good insight on this too, but like I think like basically that's going to be there's going to be other ways to I think improve your ability to get those photon to create the excitation and to harvest photons.","{'expand on existing idea': 'Luke is building on the previous discussion about the limitations of light sheet microscopy and ways to improve deep tissue imaging, suggesting there are other ways to improve the ability to get photons to create excitation and harvest photons.', 'acknowledge contribution': ""Luke acknowledges Sishan's good insight on the topic of improving deep tissue imaging, recognizing their contribution to the discussion.""}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",895.0,Brad Smith,"Um, if you want to just generate a word document or something and all we need is four bullet points at at the end, we'll work on that a little bit more.","{'assign task': 'Brad Smith is assigning the task of generating a word document with four bullet points to Aniruddha Ray, who volunteered to be the reporter.'}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",898.0,Brad Smith,"Uh, can photoacoustic image save the day? I I don't know. maybe shouldn't use that phrase, but it's photoacoustic imaging has promise, I don't know, has has promise and challenges. I don't know um.","{'present new idea': {'Explanation': 'Brad Smith introduces the idea of photoacoustic imaging potentially solving the deep tissue imaging problem, which is a new direction in the conversation.'}, 'express enthusiasm': {'Explanation': 'Brad Smith expresses enthusiasm for photoacoustic imaging by asking if it can ""save the day"", but then immediately retracts the enthusiasm by saying ""I don\'t know"" and questioning the phrase.'}}",False,False,True
3,918.0,"Blocks,Clauses,Sentence",900.0,Yevgenia Kozorovitskiy,"Voltage sensor imaging is super important for neuroscience because despite the dominance of really heavily engineered GFP based calcium sensors, we know that calcium reporting of neural activity is really limited. Uh, it's got really slow temporal kinetics, which helped us at first because we didn't have a good imaging methods to go faster.","{'provide supporting evidence': 'Genia supports the importance of voltage sensor imaging by stating that calcium reporting of neural activity is limited due to its slow temporal kinetics, which was previously discussed in the context of genetic reporters.', 'explain or define term or concept': 'Genia explains why voltage sensor imaging is important for neuroscience, providing context for its use and limitations compared to calcium sensors.'}",False,True,False
3,918.0,"Blocks,Clauses,Sentence",904.0,Brad Smith,Yeah.,"{'acknowledge contribution': 'Brad Smith says ""Yeah"" in response to Luke\'s suggestion of using photoacoustic imaging to identify a region of interest and then using a fluorescent tag associated with it, acknowledging Luke\'s contribution but not necessarily agreeing or expanding on it.'}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",905.0,Brad Smith,"I mean, I understand that problem in sort of in a clinical circumstance that you see a large piece of tissue and then you go in and then you try to do it almost cellular level microscopy.","{'explain or define term or concept': 'Brad is explaining the problem of needing to bridge the gap between large-scale tissue imaging and high-resolution cellular microscopy in a clinical setting, which is relevant to the discussion on deep tissue imaging modalities.', 'present new idea': 'Brad is presenting a new idea of bridging the gap between large-scale tissue imaging and high-resolution cellular microscopy in a clinical setting.'}",False,True,True
3,918.0,"Blocks,Clauses,Sentence",911.0,Brad Smith,"What are the challenges, Carolyn?","{'encourage particpatioin': 'Brad Smith is directly asking Carolyn for her input on the challenges of photoacoustic imaging, encouraging her to participate in the discussion.'}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",911.0,Brad Smith,Adding then deep tissue on top of that seems a really difficult problem. Um.,"{'express frustration': 'Brad expresses that adding deep tissue imaging to the problem of imaging a large piece of tissue and then doing cellular level microscopy seems like a difficult problem, indicating frustration.'}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",913.0,Carolyn Bayer,"Well, spatial resolution, right? So we're obviously not in the same domain as far as spatial resolution. So um, and then when you start thinking about how to improve spatial resolution, then sensitivity becomes a problem, you know, as you're imaging smaller and smaller objects.","[{'explain or define term or concept': 'Carolyn is explaining the limitations of photoacoustic imaging, specifically spatial resolution, which is relevant because Brad asked about the challenges of photoacoustic imaging.'}, {'provide supporting evidence': 'Carolyn provides supporting evidence by stating that improving spatial resolution leads to sensitivity problems, which is a challenge in photoacoustic imaging.'}]",False,True,False
3,918.0,"Blocks,Clauses,Sentence",916.0,Brad Smith,Uh see Shim.,"{'encourage particpatioin': 'Brad Smith is inviting Shim to speak next and share their modality, continuing the round of introductions.'}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",917.0,Sixian You,"Hi everyone. My name is Sishan Yo. Uh, I recently started in electric engineering department at MIT. My background is in optics and microscopy. Uh, so, uh, we are very much troubled by deep tissue imaging because uh, we're we're blessed with this submicro resolution but we can rarely go deeper than millimeter uh depth. So what my lab does, uh, we want to tackle this issue and also a lot of other like imaging speed or contrast issue from three aspects. The first aspect is uh, um multiphoton imaging.","{'explain or define term or concept': 'The speaker is introducing themself and their background in optics and microscopy, providing context for their subsequent statements about deep tissue imaging.', 'present new idea': 'The speaker introduces the idea that their lab wants to tackle the deep tissue imaging issue, along with imaging speed and contrast issues, from three aspects, which is a new approach being presented.', 'expand on existing idea': 'The speaker mentions multiphoton imaging as the first aspect of their approach to tackle deep tissue imaging, building upon the previously mentioned problem of deep tissue imaging.'}",False,True,True
3,918.0,"Blocks,Clauses,Sentence",919.0,Brad Smith,Maybe we we'll we'll put a pin in that one as well.,"{'propose decision': ""Brad suggests to 'put a pin' in the current topic, which means to postpone the discussion, so the code applies.""}",True,False,False
3,918.0,"Blocks,Clauses,Sentence",926.0,Carolyn Bayer,"Just just to throw an idea out there not to talk about photoacoustics again, but people have tried to take temporal characteristics, right?","{'present new idea': ""Carolyn is introducing a new idea related to temporal characteristics, which hasn't been discussed in the immediate context, to address the problem of deep tissue imaging.""}",False,False,True
3,918.0,"Blocks,Clauses,Sentence",926.0,Carolyn Bayer,Yeah.,"[{'express agreement': ""Carolyn simply agrees with Brad's previous statement, indicating alignment in the conversation.""}]",False,False,False
3,918.0,"Blocks,Clauses,Sentence",927.0,Brad Smith,I think a couple of you are experts at at like fibers or wave guides or things that actually send the light in. Do you want to?,"{'encourage particpatioin': 'Brad Smith is encouraging someone to contribute to the discussion by asking if they want to talk about fibers or waveguides for sending light in, following a discussion about imaging modalities and deep tissue imaging.'}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",929.0,Yevgenia Kozorovitskiy,"Uh, but it's slow, you know, it misses neuronal action potentials. It doesn't report hyperpolarization very well unless on a really slow time scale. Uh, it doesn't tell you very much about, you know, not nothing about sub threshold events, which is","{'provide supporting evidence': 'Genia is providing evidence to support the point that current calcium reporters are limited by explaining that they have slow temporal kinetics and miss neuronal action potentials, building on the discussion about genetic reporters and their limitations for voltage sensing.', 'expand on existing idea': 'Genia expands on the limitations of calcium reporters, which was brought up by Brad and Sixian, by detailing specific issues like slow temporal kinetics and inability to report hyperpolarization well.'}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",932.0,Carolyn Bayer,"Where you have something that's blinking, um, and use that to improve resolution, right? So you can.","{'expand on existing idea': 'Carolyn is expanding on the idea of integrative techniques for wide field screening of tissue, by suggesting the use of temporal characteristics to improve resolution, building upon the previous discussion about identifying regions of interest for high magnification imaging.'}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",935.0,Barbara Smith,"So what do we do in my lab? We're using um we're using actually clinically and clinical and research tools um to translate light and sound. And so we use electrodes as our wave guides to um to send light down, uh target a molecule of interest in the in the deep tissue um that uh might have a some genetic marker. And then um we we can get both sound wave and light wave back up the electrode.","{'explain or define term or concept': ""The speaker is explaining their lab's approach to translating light and sound using electrodes as waveguides, which clarifies their methodology for the group."", 'expand on existing idea': ""The speaker is expanding on the discussion of deep tissue imaging modalities by describing their lab's specific techniques using electrodes to deliver light and sound, building upon the previous discussion of photoacoustics and other methods.""}",False,True,False
3,918.0,"Blocks,Clauses,Sentence",935.0,Aniruddha Ray,"Right and and depth is, sorry, go ahead.","[{'encourage particpatioin': 'Aniruddha Ray says ""go ahead"" to encourage the other speaker to continue their thought, after Carolyn Bayer started to speak about the challenges of photoacoustic imaging.'}]",False,False,False
3,918.0,"Blocks,Clauses,Sentence",936.0,Brad Smith,"Yeah, no it's incredibly. The timer started going. Yes, it is very hard to talk with a clock in front of you, isn't it? It's a thing. It's a Well, thank you very much to everybody. It's uh these sessions are always a little draining when everyone's staring at each other and trying to overcome that flight or fight.","[{'express enthusiasm': 'Brad expresses enthusiasm by saying ""Yeah, no it\'s incredibly"" to the previous speaker\'s explanation.'}, {'express humor': 'Brad expresses humor by saying ""Yes, it is very hard to talk with a clock in front of you, isn\'t it?"".'}]",False,False,False
3,918.0,"Blocks,Clauses,Sentence",939.0,Carolyn Bayer,I would I would love to figure out how to how to bridge that though.,"{'express enthusiasm': 'Carolyn expresses enthusiasm for bridging the gap between spatial resolution and sensitivity in photoacoustic imaging, which was just discussed.'}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",941.0,Carolyn Bayer,"If your photoacoustic reporter is blinking, then you know, you can use a video and you can parse out the specific location of that thing. So.","{'expand on existing idea': 'Carolyn is expanding on the idea of using temporal characteristics to improve resolution in photoacoustic imaging, building on the previous discussion about challenges in deep tissue imaging and the limitations of current techniques.'}",False,False,False
3,918.0,"Blocks,Clauses,Sentence",943.0,Aniruddha Ray,"And and depth is also a problem. the deeper you go, the poorer the resolution becomes.","{'expand on existing idea': 'Carolyn mentioned spatial resolution as a challenge for photoacoustic imaging, and Aniruddha expands on this by adding that depth is also a problem, as resolution decreases with increasing depth.'}",False,False,False
4,1036.0,"Clauses,Sentence",1020.0,Sixian You,"And look, there's a way to cheat cheat it. Uh, so uh we just insert a fiber into it.","{'present new idea': ""Sixian is introducing a novel approach to deep tissue imaging by suggesting the insertion of a fiber, which hasn't been mentioned before."", 'explain or define term or concept': 'Sixian is explaining a method to overcome the limitations of deep tissue imaging, which involves inserting a fiber into the tissue.'}",False,True,True
4,1036.0,"Clauses,Sentence",1028.0,Luke Mortensen,"Sorry, change location. I use my computer. Okay, um, I'm uh assistant professor at University of Georgia. Um, and uh Athens Georgia, um biomedical engineering background. Um, and I um am primarily working with uh multiphoton imaging. Um, so two photon and you know, a bunch of towards three photon, you know, etc. And um, uh trying to um move as well both on the fluorescence side, um as well as in the second harmonic, third harmonic generation.","[{'explain or define term or concept': 'The speaker is explaining the specific types of multiphoton imaging they work with, including two-photon, second harmonic, and third harmonic generation, which clarifies the scope of their work in the context of deep tissue imaging.'}]",False,True,False
4,1036.0,"Clauses,Sentence",1033.0,Brad Smith,Let's um I mean I think.,"{'encourage particpatioin': 'Brad is encouraging participation by pausing and leaving the statement open-ended, inviting others to contribute to the discussion.'}",False,False,False
4,1036.0,"Clauses,Sentence",1036.0,Brad Smith,"We we could return back to this wave guide. We've got 15 minutes, so we we may have to go to our bullet points, but I was anybody had any points that they wrote down or thought about that that they'd like to move this discussion in a to raise now or we can go back to Barbara's wave guide technology which was getting a lot of interest here.","[{'encourage particpatioin': ""Brad Smith is encouraging participation by asking if anyone has points they'd like to raise, building on the previous discussion about deep tissue imaging techniques.""}, {'propose decision': ""Brad Smith proposes a decision to return to Barbara's waveguide technology discussion, which had previously garnered interest, as an alternative if no one has new points to raise.""}]",True,False,False
4,1036.0,"Clauses,Sentence",1038.0,Yevgenia Kozorovitskiy,"I'm I'm looking at history, but I don't actually see the right version.","{'express frustration': 'Genia expresses frustration because she is looking at the history of the document but cannot find the correct version, which is needed to restore lost content.'}",False,False,False
4,1036.0,"Clauses,Sentence",1045.0,Yevgenia Kozorovitskiy,That has stuff in it.,"{'acknowledge contribution': 'Genia is acknowledging that the Google document has content, following a discussion about technical difficulties with the document.'}",False,False,False
4,1036.0,"Clauses,Sentence",1049.0,Brad Smith,I'm just a bit worried this is going to happen again here shortly. We're going to lose it again. It's um.,"{'express frustration': 'Brad expresses worry that the text they are working on will be lost again, indicating frustration with the technical difficulties they are experiencing.'}",False,False,False
4,1036.0,"Clauses,Sentence",1049.0,Carolyn Bayer,"Um, you know, I do photoacoustics which is using um optics to excite to then ultrasound acoustics to receive. Um, you know, is there some other excitation that we should be thinking about beyond light since we know the limitations of light or","{'explain or define term or concept': 'Carolyn explains photoacoustics as using optics to excite and ultrasound acoustics to receive.', 'present new idea': 'Carolyn presents the idea of considering other excitation methods beyond light, given the limitations of light for deep tissue imaging.'}",False,True,True
4,1036.0,"Clauses,Sentence",1053.0,Carolyn Bayer,Wavefront is also interesting.,"{'expand on existing idea': 'Carolyn is adding to the discussion about techniques for deep tissue imaging, building on the previous discussion about wave guides and fiber optics by mentioning wavefront shaping as another interesting approach.'}",False,False,False
4,1036.0,"Clauses,Sentence",1057.0,Barbara Smith,There's a couple of people that do wave front shaping in here.,"{'acknowledge contribution': 'Barbara acknowledges the expertise of other participants in the meeting by mentioning that some of them work on wavefront shaping, recognizing their potential contribution to the discussion.'}",False,False,False
4,1036.0,"Clauses,Sentence",1060.0,Carolyn Bayer,"Yeah, that's what I was about to say. That's what I always ask when I meet people who do wave front shaping.","[{'acknowledge contribution': 'Carolyn acknowledges that she was about to bring up wavefront shaping, which someone else has already mentioned, recognizing their input.'}]",False,False,False
5,1049.0,"Blocks,Clauses,Sentence",1028.0,Luke Mortensen,"Sorry, change location. I use my computer. Okay, um, I'm uh assistant professor at University of Georgia. Um, and uh Athens Georgia, um biomedical engineering background. Um, and I um am primarily working with uh multiphoton imaging. Um, so two photon and you know, a bunch of towards three photon, you know, etc. And um, uh trying to um move as well both on the fluorescence side, um as well as in the second harmonic, third harmonic generation.","[{'explain or define term or concept': 'The speaker is explaining the specific types of multiphoton imaging they work with, including two-photon, second harmonic, and third harmonic generation, which clarifies the scope of their work in the context of deep tissue imaging.'}]",False,True,False
5,1049.0,"Blocks,Clauses,Sentence",1033.0,Brad Smith,Let's um I mean I think.,"{'encourage particpatioin': 'Brad is encouraging participation by pausing and leaving the statement open-ended, inviting others to contribute to the discussion.'}",False,False,False
5,1049.0,"Blocks,Clauses,Sentence",1036.0,Brad Smith,"We we could return back to this wave guide. We've got 15 minutes, so we we may have to go to our bullet points, but I was anybody had any points that they wrote down or thought about that that they'd like to move this discussion in a to raise now or we can go back to Barbara's wave guide technology which was getting a lot of interest here.","[{'encourage particpatioin': ""Brad Smith is encouraging participation by asking if anyone has points they'd like to raise, building on the previous discussion about deep tissue imaging techniques.""}, {'propose decision': ""Brad Smith proposes a decision to return to Barbara's waveguide technology discussion, which had previously garnered interest, as an alternative if no one has new points to raise.""}]",True,False,False
5,1049.0,"Blocks,Clauses,Sentence",1038.0,Yevgenia Kozorovitskiy,"I'm I'm looking at history, but I don't actually see the right version.","{'express frustration': 'Genia expresses frustration because she is looking at the history of the document but cannot find the correct version, which is needed to restore lost content.'}",False,False,False
5,1049.0,"Blocks,Clauses,Sentence",1045.0,Yevgenia Kozorovitskiy,That has stuff in it.,"{'acknowledge contribution': 'Genia is acknowledging that the Google document has content, following a discussion about technical difficulties with the document.'}",False,False,False
5,1049.0,"Blocks,Clauses,Sentence",1049.0,Brad Smith,I'm just a bit worried this is going to happen again here shortly. We're going to lose it again. It's um.,"{'express frustration': 'Brad expresses worry that the text they are working on will be lost again, indicating frustration with the technical difficulties they are experiencing.'}",False,False,False
5,1049.0,"Blocks,Clauses,Sentence",1049.0,Carolyn Bayer,"Um, you know, I do photoacoustics which is using um optics to excite to then ultrasound acoustics to receive. Um, you know, is there some other excitation that we should be thinking about beyond light since we know the limitations of light or","{'explain or define term or concept': 'Carolyn explains photoacoustics as using optics to excite and ultrasound acoustics to receive.', 'present new idea': 'Carolyn presents the idea of considering other excitation methods beyond light, given the limitations of light for deep tissue imaging.'}",False,True,True
5,1049.0,"Blocks,Clauses,Sentence",1053.0,Carolyn Bayer,Wavefront is also interesting.,"{'expand on existing idea': 'Carolyn is adding to the discussion about techniques for deep tissue imaging, building on the previous discussion about wave guides and fiber optics by mentioning wavefront shaping as another interesting approach.'}",False,False,False
5,1049.0,"Blocks,Clauses,Sentence",1057.0,Barbara Smith,There's a couple of people that do wave front shaping in here.,"{'acknowledge contribution': 'Barbara acknowledges the expertise of other participants in the meeting by mentioning that some of them work on wavefront shaping, recognizing their potential contribution to the discussion.'}",False,False,False
5,1049.0,"Blocks,Clauses,Sentence",1060.0,Carolyn Bayer,"Yeah, that's what I was about to say. That's what I always ask when I meet people who do wave front shaping.","[{'acknowledge contribution': 'Carolyn acknowledges that she was about to bring up wavefront shaping, which someone else has already mentioned, recognizing their input.'}]",False,False,False
5,1049.0,"Blocks,Clauses,Sentence",1062.0,Luke Mortensen,You guys can hear me?,"{'ask clarifying question': 'Luke is checking if the other participants can hear him, which is a request for confirmation of audibility.'}",False,False,False
5,1049.0,"Blocks,Clauses,Sentence",1065.0,Sixian You,I can hear you.,"{'express agreement': 'Sixian confirms that he can hear Luke, indicating agreement that the audio connection is working.'}",False,False,False
